Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q99797 (gene MIPEP):  Mitochondrial intermediate peptidase,MIPEP,0,0.0,0.0,0.0,False,1,0.047619047619047616,1278.095238095238,5715.815668199463,True,-1.0,0.0,-19.931568569324174,-1.0,-0.9880235200593537,0.3231411294182872,0.7680717044260962,2447.5,-0.9753048303966927,0.3354201072113724,0.7521420675979401,2616.0,200.0,0.3538719843986444,0.8541590255873036,2406.5,0.3231411294182872,1.0,False,2406.5
"P22033 (gene MMUT):  Methylmalonyl-CoA mutase, mitochondrial",MMUT,5,0.25,69123.95,160419.67973240532,False,8,0.38095238095238093,103524.09523809524,195602.80525958593,False,-1.0,0.6677088057650155,-0.5827090282228201,-1.0,-0.9006981709683696,0.36774882143724397,0.8260502517675443,2639.0,-0.598882170722472,0.5527144572926654,0.859842099663114,3835.0,182.5,0.3937060433483528,0.8832621422397634,2645.0,0.36774882143724397,1.0,False,2639.0
O43813 (gene LANCL1):  Glutathione S-transferase LANCL1,LANCL1,17,0.85,5241472.3,6201295.609408731,False,14,0.6666666666666666,3119863.8571428573,4706527.791541449,False,1.0,1.6800323796174916,0.7484890386370205,1.0,1.366397823019595,0.17181413172471605,0.7353250429481032,1380.5,1.2070346726530392,0.23468897428134627,0.7521420675979401,1682.0,265.5,0.14847672725102634,0.8313399882895016,948.5,0.14847672725102634,1.0,False,948.5
P62873 (gene GNB1):  Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GNB1,18,0.9,5178300.0,7278224.532297695,False,14,0.6666666666666666,3337180.714285714,4894494.385634139,False,1.0,1.5516990068387129,0.6338487357114337,1.0,1.8042516659474297,0.07119186317676825,0.7353250429481032,470.0,0.9309641474312548,0.3575994577187387,0.7578821899644743,2815.0,251.0,0.28828717600619724,0.8541590255873036,1826.0,0.07119186317676825,1.0,False,470.0
Q13885 (gene TUBB2A):  Tubulin beta-2A chain,TUBB2A,19,0.95,2945755.1,3299280.409854881,False,17,0.8095238095238095,4130636.095238095,6661966.8944142265,False,1.0,0.7131480556699803,-0.48772647122407836,-1.0,1.3739883243113507,0.16944530717919104,0.7353250429481032,1321.5,-0.6984626156515656,0.48903214521304583,0.8293251217569731,3518.0,217.0,0.865260983534715,1.0,4866.0,0.16944530717919104,1.0,False,1321.5
A0A0B4J1V0 (gene IGHV3-15):  Immunoglobulin heavy variable 3-15,IGHV3-15,17,0.85,43201117.0,52019555.26710432,False,16,0.7619047619047619,28854410.0,38338288.57236563,False,1.0,1.4972102011442447,0.5822767830927486,1.0,0.7114871221349865,0.4767824281757047,0.8839291381281092,3174.5,0.9836509461249279,0.3313504406914063,0.7521420675979401,2502.0,237.5,0.4796874571074583,0.9476209831467206,3019.5,0.3313504406914063,1.0,False,2502.0
Q9H8H3 (gene METTL7A):  Methyltransferase-like protein 7A,METTL7A,13,0.65,1287440.1,1619203.246737941,False,9,0.42857142857142855,1035399.4285714285,2393269.196191459,False,1.0,1.2434236145707325,0.314317883296809,1.0,1.421222553826503,0.15525206993781812,0.7353250429481032,1048.5,0.38332377366741416,0.7035613436707502,0.9259755076857921,4533.0,265.0,0.13418998629845227,0.8313399882895016,858.5,0.13418998629845227,1.0,False,858.5
P35658 (gene NUP214):  Nuclear pore complex protein Nup214,NUP214,10,0.5,73427.28,105580.38405096658,False,15,0.7142857142857143,169608.69999999998,280222.76962592086,False,-1.0,0.43292166026605405,-1.2078221105148113,-1.0,-1.4059821173420786,0.15972943499881942,0.7353250429481032,1211.5,-1.4051002912898294,0.16790727906141653,0.7521420675979401,1150.0,168.0,0.2644394027583009,0.8541590255873036,1713.5,0.15972943499881942,1.0,False,1150.0
"Q02338 (gene BDH1):  D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH1,5,0.25,63034.0,160074.23787386902,False,7,0.3333333333333333,139256.66666666666,272147.40662217344,False,-1.0,0.452646192878,-1.1435442746761613,-1.0,-0.58619985346231,0.557741220161857,0.9261617318454114,3410.0,-1.0594791357743556,0.29589949445274993,0.7521420675979401,2127.0,185.0,0.42671010013376076,0.9069299812604262,2807.0,0.29589949445274993,1.0,False,2127.0
P51608 (gene MECP2):  Methyl-CpG-binding protein 2,MECP2,15,0.75,1549887.2,2164029.112868646,False,13,0.6190476190476191,1180249.5714285714,2302872.694984691,False,1.0,1.3131859883860892,0.39307126163810086,1.0,0.9006981709683696,0.36774882143724397,0.8260502517675443,2639.0,0.5159819215896927,0.6087802018226431,0.8871477000669001,4094.0,248.0,0.3202419316702515,0.8541590255873036,2005.0,0.3202419316702515,1.0,False,2005.0
Q00577 (gene PURA):  Transcriptional activator protein Pur-alpha,PURA,18,0.9,9724499.95,15823546.140002944,False,12,0.5714285714285714,7635458.142857143,16983685.133094642,False,1.0,1.273597440789568,0.34890934199615586,1.0,2.37350089393421,0.01762035039661296,0.7353250429481032,124.5,0.3969497023022586,0.69356855012151,0.9219684312606037,4486.0,275.0,0.08938596616856877,0.8313399882895016,611.0,0.01762035039661296,1.0,False,124.5
Q96GR2 (gene ACSBG1):  Long-chain-fatty-acid--CoA ligase ACSBG1,ACSBG1,1,0.05,6242.5,27210.426655052655,False,1,0.047619047619047616,3726.8571428571427,16667.01182771843,False,1.0,1.675003832730565,0.7441643967376058,1.0,0.03537691693076515,0.9717791908088059,1.0,5358.0,0.3499782457793749,0.7282380763416176,0.9359870881672598,4641.0,211.0,0.9721340383839887,1.0,5381.5,0.7282380763416176,1.0,False,4641.0
Q9Y624 (gene F11R):  Junctional adhesion molecule A,F11R,15,0.75,4438070.6,7783170.929469558,False,17,0.8095238095238095,7583391.857142857,15617956.80030111,False,-1.0,0.5852355626089875,-0.7729106554848563,-1.0,-0.4602682821294463,0.6453236646818531,0.9261617318454114,3961.5,-0.7899413953517688,0.4343389200644222,0.7934316758169616,3265.0,188.0,0.5729463582416272,0.9662537524468522,3502.0,0.4343389200644222,1.0,False,3265.0
Q12955 (gene ANK3):  Ankyrin-3,ANK3,17,0.85,121300.41500000001,135212.91263955255,False,17,0.8095238095238095,118449.20476190478,150627.85271344826,False,1.0,1.0240711640302051,0.034315973566543964,1.0,0.3442926298455809,0.7306262264109626,0.9839539654103393,4403.0,0.062102447893856036,0.9507984353131875,1.0,5445.0,212.0,0.9687159350477395,1.0,5328.0,0.7306262264109626,1.0,False,4403.0
Q5T447 (gene HECTD3):  E3 ubiquitin-protein ligase HECTD3,HECTD3,9,0.45,93017.1,190380.00462572218,False,6,0.2857142857142857,32371.838095238094,88900.12314338505,False,1.0,2.8733956880505174,1.522756676434922,1.0,1.091651637063444,0.2749862502398205,0.7680717044260962,1863.5,1.2842733211321304,0.20662323982614028,0.7521420675979401,1472.0,253.5,0.19388072755313923,0.852389403523971,1357.0,0.19388072755313923,1.0,False,1357.0
"O76015 (gene KRT38):  Keratin, type I cuticular Ha8",KRT38,3,0.15,37531.5,99671.24556636182,False,4,0.19047619047619047,230338.95238095237,807227.5328785486,False,-1.0,0.1629403086706957,-2.617584548570425,-1.0,-0.3442926298455812,0.7306262264109624,0.9839539654103393,4359.0,-1.0343153598241563,0.3073600696758769,0.7521420675979401,2199.0,198.5,0.6616879087238392,0.9797529566294783,4000.0,0.3073600696758769,1.0,False,2199.0
"P30038 (gene ALDH4A1):  Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,13,0.65,328821.65,472233.1423200065,False,9,0.42857142857142855,294041.95238095237,611178.4515328895,False,1.0,1.1182814130307153,0.16128328486797958,1.0,1.421222553826503,0.15525206993781812,0.7353250429481032,1048.5,0.19818032338708147,0.8439334215339946,0.991644855143751,5077.0,246.0,0.3292531820390274,0.8541590255873036,2205.0,0.15525206993781812,1.0,False,1048.5
P78406 (gene RAE1):  mRNA export factor,RAE1,14,0.7,2078556.75,3154229.8969891663,False,17,0.8095238095238095,3072993.761904762,4689792.417507237,False,-1.0,0.6763947183254133,-0.5640627004787384,-1.0,-0.816289608557161,0.4143345162633958,0.840362347977482,2870.0,-0.7731920698257746,0.44407001257515677,0.7987101884303242,3317.0,181.0,0.45401515344552945,0.9335967737208044,2898.5,0.4143345162633958,1.0,False,2870.0
P42285 (gene MTREX):  Exosome RNA helicase MTR4,MTREX,10,0.5,114569.345,279130.0687080514,False,9,0.42857142857142855,141087.04285714286,341642.4917573487,False,1.0,0.8120472488405239,-0.3003644220523186,-1.0,0.4584588883311301,0.6466227922777754,0.9261617318454114,4014.0,-0.26470494075005485,0.7926307694848437,0.9677722494020551,4884.0,221.0,0.7658612410901744,1.0,4467.0,0.6466227922777754,1.0,False,4014.0
P06756 (gene ITGAV):  Integrin alpha-V,ITGAV,14,0.7,253148.53000000003,475315.4220707131,False,6,0.2857142857142857,130857.76190476191,414035.6770139161,False,1.0,1.9345320163912527,0.9519846054969037,1.0,2.652722898365037,0.007984538992620024,0.7353250429481032,60.0,0.8578722718768728,0.39620454966791097,0.7759502487134048,3045.0,289.0,0.027783159437911403,0.8117353957997058,202.0,0.007984538992620024,1.0,False,60.0
P20160 (gene AZU1):  Azurocidin,AZU1,15,0.75,17341589.85,23131156.28652017,False,18,0.8571428571428571,52352987.52380952,101838937.63033365,False,-1.0,0.3312435578220425,-1.594035698251919,-1.0,-0.8653221755695777,0.3868619827250498,0.840362347977482,2698.0,-1.463981486423603,0.15121343089047212,0.7521420675979401,985.0,160.5,0.19958991075849075,0.8541590255873036,1379.0,0.15121343089047212,1.0,False,985.0
P21128 (gene ENDOU):  Poly(U)-specific endoribonuclease,ENDOU,6,0.3,219413.3,406209.57684538903,False,11,0.5238095238095238,801229.7619047619,1959183.6140631665,False,-1.0,0.27384566878558697,-1.8685650323809426,-1.0,-1.4540021717978637,0.1459457040718519,0.7353250429481032,998.0,-1.269559722649301,0.21176513711787975,0.7521420675979401,1517.0,164.0,0.18447693588443614,0.8375870620141143,1313.5,0.1459457040718519,1.0,False,998.0
Q14498 (gene RBM39):  RNA-binding protein 39,RBM39,17,0.85,623531.35,1129957.048459289,False,14,0.6666666666666666,336627.95238095237,756985.8660090517,False,1.0,1.852286316652976,0.8893071200283978,1.0,1.366397823019595,0.17181413172471605,0.7353250429481032,1380.5,0.935582748241854,0.3552454030526295,0.7572830283084709,2794.0,262.5,0.1719018035920239,0.8313399882895016,1177.5,0.17181413172471605,1.0,False,1177.5
P46059 (gene SLC15A1):  Solute carrier family 15 member 1,SLC15A1,0,0.0,0.0,0.0,False,1,0.047619047619047616,569.4761904761905,2546.774946944761,True,-1.0,0.0,-19.931568569324174,-1.0,-0.9880235200593537,0.3231411294182872,0.7680717044260962,2447.5,-0.9753048303966927,0.3354201072113724,0.7521420675979401,2616.0,200.0,0.3538719843986444,0.8541590255873036,2406.5,0.3231411294182872,1.0,False,2406.5
O94901 (gene SUN1):  SUN domain-containing protein 1,SUN1,6,0.3,47529.5,104267.07226804635,False,6,0.2857142857142857,54257.71428571428,113696.12225457776,False,1.0,0.8759952501655276,-0.19100504764221088,-1.0,0.10049140345068175,0.9199542073438164,1.0,4983.0,-0.19233434856900608,0.8484783368807454,0.9937575211867196,5093.0,213.0,0.9353580477667726,1.0,5178.0,0.8484783368807454,1.0,False,4983.0
Q15427 (gene SF3B4):  Splicing factor 3B subunit 4,SF3B4,15,0.75,1572930.75,2061540.4331548016,False,13,0.6190476190476191,1312636.761904762,2023907.9319066748,False,1.0,1.1982985664033423,0.2609874128042426,1.0,0.9006981709683696,0.36774882143724397,0.8260502517675443,2639.0,0.3978383642764268,0.6929187311153444,0.9217286844669218,4485.0,232.0,0.5687652748903069,0.9662537524468522,3482.5,0.36774882143724397,1.0,False,2639.0
O14579 (gene COPE):  Coatomer subunit epsilon,COPE,16,0.8,7088719.0,9541246.443969578,False,16,0.7619047619047619,5499001.714285715,11553837.0227839,False,1.0,1.289091978564602,0.3663552057359063,1.0,0.29457170056284626,0.768321083063296,1.0,4452.0,0.46727761798588097,0.6429016333037262,0.902618286835927,4245.0,239.0,0.45491054181648993,0.9335967737208044,2901.0,0.45491054181648993,1.0,False,2901.0
Q9UNX3 (gene RPL26L1):  60S ribosomal protein L26-like 1,RPL26L1,8,0.4,752164.5,1721127.2438360709,False,9,0.42857142857142855,550397.1428571428,1181098.1911648114,False,-1.0,1.3665850372952606,0.45057523598043453,1.0,-0.1856172985273865,0.8527448870489165,1.0,4690.5,0.4285930346458803,0.6705774412460912,0.9098624094778668,4397.0,208.0,0.9651033508432134,1.0,5303.0,0.6705774412460912,1.0,False,4397.0
Q15370 (gene ELOB):  Elongin-B,ELOB,16,0.8,13237510.0,16026801.868304232,False,16,0.7619047619047619,16802190.476190478,32727879.57378809,False,1.0,0.7878443003462798,-0.34401755316645893,-1.0,0.29457170056284626,0.768321083063296,1.0,4452.0,-0.428638084332361,0.6705449303468782,0.9098624094778668,4396.0,216.0,0.8853371555461906,1.0,4947.0,0.6705449303468782,1.0,False,4396.0
"Q8N1N4 (gene KRT78):  Keratin, type II cytoskeletal 78",KRT78,20,1.0,19920973.95,27899731.11579602,False,21,1.0,21553491.666666668,25914190.474190954,False,0.0,0.9242573898505575,-0.11363342143764492,-1.0,0.0,1.0,1.0,5723.0,-0.18943559426000628,0.8507339072797452,0.995387034875654,5099.0,218.0,0.8449113629461404,1.0,4812.5,0.8449113629461404,1.0,False,4812.5
O75146 (gene HIP1R):  Huntingtin-interacting protein 1-related protein,HIP1R,13,0.65,227788.9,379671.1150582699,False,10,0.47619047619047616,137190.7142857143,268794.7272908212,False,1.0,1.660381325254601,0.7315146107748954,1.0,1.1209596311170058,0.26230504626211004,0.7680717044260962,1704.0,0.8632668505037289,0.39326878011050515,0.7751300632933737,3019.0,256.5,0.2098939013096447,0.8541590255873036,1432.0,0.2098939013096447,1.0,False,1432.0
Q07157 (gene TJP1):  Tight junction protein ZO-1,TJP1,11,0.55,121880.56000000001,261625.50211123034,False,13,0.6190476190476191,116477.28095238094,198841.81286997633,False,-1.0,1.0463891241484398,0.06541945109135824,1.0,-0.4485751381078514,0.6537381719371693,0.9261617318454114,4073.5,0.07282565172740357,0.9423170799679985,1.0,5416.0,190.0,0.5977078046654465,0.9694063355692148,3668.5,0.5977078046654465,1.0,False,3668.5
P10586 (gene PTPRF):  Receptor-type tyrosine-protein phosphatase F,PTPRF,14,0.7,242578.80999999997,481043.1425756143,False,12,0.5714285714285714,264883.3095238095,761430.7626803397,False,1.0,0.9157949983152092,-0.12690340924426755,-1.0,0.854336063788782,0.39291881046956134,0.840362347977482,2720.5,-0.10875754559583672,0.9139524501978036,1.0,5317.0,232.0,0.5653167509574599,0.9662537524468522,3467.0,0.39291881046956134,1.0,False,2720.5
O60869 (gene EDF1):  Endothelial differentiation-related factor 1,EDF1,15,0.75,3928762.7,6229329.356808044,False,15,0.7142857142857143,2612994.761904762,3787885.060960007,False,1.0,1.5035478667146642,0.5883707980566535,1.0,0.2579892276015444,0.7964152210114301,1.0,4538.0,0.801227319620266,0.4278547265667193,0.7903849853923246,3229.0,220.0,0.8024418707085017,1.0,4593.5,0.4278547265667193,1.0,False,3229.0
Q9UKK9 (gene NUDT5):  ADP-sugar pyrophosphatase,NUDT5,20,1.0,21842884.3,24768060.822450094,False,20,0.9523809523809523,20428990.0,27174007.535502847,False,1.0,1.0692101910079221,0.09654549357889192,1.0,0.9880235200593546,0.32314112941828677,0.7680717044260962,2336.5,0.1695689585654748,0.8662256592063602,1.0,5152.0,213.0,0.9480107273361829,1.0,5259.5,0.32314112941828677,1.0,False,2336.5
Q8IV08 (gene PLD3):  5-3 exonuclease PLD3,PLD3,17,0.85,2240636.5,2818385.3223123252,False,15,0.7142857142857143,1871835.1142857142,2688882.5114395535,False,1.0,1.1970266413416557,0.25945526164129185,1.0,1.0494116832551372,0.2939886833231299,0.7680717044260962,1981.5,0.4182042897140469,0.678091663495143,0.9138231001608365,4427.0,247.0,0.33856276422064,0.8541590255873036,2236.5,0.2939886833231299,1.0,False,1981.5
P02458 (gene COL2A1):  Collagen alpha-1(II) chain,COL2A1,15,0.75,683515.03,1490445.227875319,False,16,0.7619047619047619,347745.05238095234,478842.231273385,False,-1.0,1.9655636372627623,0.9749430733408296,1.0,-0.08872713136490844,0.9292987698571602,1.0,5043.5,0.9563830383688013,0.34476993461316263,0.75518039961024,2723.0,206.5,0.9371801521888412,1.0,5185.0,0.34476993461316263,1.0,False,2723.0
Q58FF6 (gene HSP90AB4P):  Putative heat shock protein HSP 90-beta 4,HSP90AB4P,2,0.1,148342.1,493603.8887527022,False,1,0.047619047619047616,11348.095238095239,50750.22473504524,False,1.0,13.071982290820731,3.7084060290036076,1.0,0.643780085637421,0.5197180491317424,0.9261617318454114,3261.0,1.2336047646937045,0.2247333424588228,0.7521420675979401,1603.0,222.0,0.506551998792793,0.9506414673789881,3161.0,0.2247333424588228,1.0,False,1603.0
Q99424 (gene ACOX2):  Peroxisomal acyl-coenzyme A oxidase 2,ACOX2,11,0.55,122630.95,164270.32787770135,False,9,0.42857142857142855,111470.04761904762,210521.534980216,False,1.0,1.100124675805244,0.13766703190755436,1.0,0.777522228831132,0.43685072495710453,0.840362347977482,3008.0,0.18396979082323392,0.8549903813348251,0.9967054134853663,5116.0,237.0,0.4576099594783838,0.9335967737208044,2919.5,0.43685072495710453,1.0,False,2919.5
P49750 (gene YLPM1):  YLP motif-containing protein 1,YLPM1,8,0.4,89067.795,151319.00036944626,False,6,0.2857142857142857,43814.80952380953,119892.7599083444,False,1.0,2.032823969018206,1.0234852914148824,1.0,0.7713697802406322,0.44048778202393946,0.840362347977482,3050.5,1.037672168710259,0.3058138303176615,0.7521420675979401,2190.0,240.0,0.36273402299360136,0.8597819551767285,2515.0,0.3058138303176615,1.0,False,2190.0
Q9UBS4 (gene DNAJB11):  DnaJ homolog subfamily B member 11,DNAJB11,17,0.85,2237996.6,3734491.922578511,False,14,0.6666666666666666,1549114.238095238,3468435.2061275328,False,1.0,1.4446943582097302,0.5307643061961039,1.0,1.366397823019595,0.17181413172471605,0.7353250429481032,1380.5,0.5972197272252846,0.553812473996935,0.8599901925867457,3841.0,262.5,0.1719018035920239,0.8313399882895016,1177.5,0.17181413172471605,1.0,False,1177.5
Q9NUP9 (gene LIN7C):  Protein lin-7 homolog C,LIN7C,17,0.85,4193260.35,6047824.820775345,False,12,0.5714285714285714,4405830.142857143,11020173.911024107,False,1.0,0.9517526127958612,-0.07134146954037367,-1.0,1.9595823672882937,0.05004462397906061,0.7353250429481032,366.5,-0.0741663718628664,0.9412571148411082,1.0,5413.0,279.5,0.06837840362854533,0.8313399882895016,435.0,0.05004462397906061,1.0,False,366.5
O60343 (gene TBC1D4):  TBC1 domain family member 4,TBC1D4,4,0.2,83854.44,289141.6634898513,False,7,0.3333333333333333,55915.490476190476,121029.81432322448,False,-1.0,1.4996638549420687,0.5846391612847538,1.0,-0.963159783045766,0.3354673440675604,0.7802778479071372,2550.5,0.3968977440227914,0.6936065509838408,0.9219684312606037,4487.0,184.0,0.3938551082583365,0.8832621422397634,2646.5,0.3354673440675604,1.0,False,2550.5
Q16610 (gene ECM1):  Extracellular matrix protein 1,ECM1,18,0.9,2228707.15,1893018.1198589802,False,17,0.8095238095238095,4968494.523809524,6619826.489595405,False,1.0,0.44856789905259287,-1.1566017146207903,-1.0,0.8192967505933854,0.41261712605408474,0.840362347977482,2816.5,-1.7387629611862199,0.08996605137494508,0.7521420675979401,523.0,179.0,0.42561526631239344,0.9064273042205387,2797.5,0.08996605137494508,1.0,False,523.0
O60271 (gene SPAG9):  C-Jun-amino-terminal kinase-interacting protein 4,SPAG9,18,0.9,642740.25,1347323.2765800445,False,16,0.7619047619047619,845025.1333333334,1578435.8211852864,False,1.0,0.7606167256396863,-0.3947584313170636,-1.0,1.1746454430025717,0.24013659465186654,0.7680717044260962,1578.5,-0.42948426404097856,0.6699343889946148,0.9096105063135802,4394.0,223.0,0.7438014321008751,1.0,4361.5,0.24013659465186654,1.0,False,1578.5
Q8IZ83 (gene ALDH16A1):  Aldehyde dehydrogenase family 16 member A1,ALDH16A1,18,0.9,5969712.55,6704217.348750094,False,18,0.8571428571428571,3618804.523809524,3565178.5030752346,False,1.0,1.6496366440135928,0.7221482853147285,1.0,0.41918287860346376,0.6750824839622207,0.9275776368766954,4272.0,1.3761922995890918,0.17661328900168083,0.7521420675979401,1212.0,252.0,0.27865390023241376,0.8541590255873036,1791.5,0.17661328900168083,1.0,False,1212.0
Q13564 (gene NAE1):  NEDD8-activating enzyme E1 regulatory subunit,NAE1,14,0.7,3324444.85,5022196.3633823125,False,16,0.7619047619047619,1678096.380952381,3244514.9847916514,False,-1.0,1.9810809961411602,0.9862878657611697,1.0,-0.44718132784267717,0.6547441420091756,0.9261617318454114,4111.5,1.2216984405156033,0.22915513692453396,0.7521420675979401,1643.0,241.0,0.42183860225743997,0.9043079773869519,2782.0,0.22915513692453396,1.0,False,1643.0
Q9H4M9 (gene EHD1):  EH domain-containing protein 1,EHD1,15,0.75,950868.15,2363515.2651840704,False,17,0.8095238095238095,1492357.6142857142,2781258.082614857,False,-1.0,0.6371583733664776,-0.6502760786510089,-1.0,-0.4602682821294463,0.6453236646818531,0.9261617318454114,3961.5,-0.6536527800312175,0.5171712241564603,0.8463294241744154,3645.0,163.0,0.22276710967544378,0.8541590255873036,1495.0,0.22276710967544378,1.0,False,1495.0
Q92696 (gene RABGGTA):  Geranylgeranyl transferase type-2 subunit alpha,RABGGTA,14,0.7,553733.75,1086635.6863860986,False,17,0.8095238095238095,1162621.0952380951,3043566.554860141,False,-1.0,0.4762804943652976,-1.0701166292395625,-1.0,-0.816289608557161,0.4143345162633958,0.840362347977482,2870.0,-0.8240044340113621,0.4149480399826976,0.7833503577314249,3160.0,174.0,0.3510066358507059,0.8541590255873036,2328.5,0.3510066358507059,1.0,False,2328.5
Q9UHL4 (gene DPP7):  Dipeptidyl peptidase 2,DPP7,16,0.8,4575591.15,6919626.573006244,False,16,0.7619047619047619,4751949.761904762,9492628.350046862,False,1.0,0.9628871051374429,-0.054561437427238735,-1.0,0.29457170056284626,0.768321083063296,1.0,4452.0,-0.06603044947437621,0.9476909169204701,1.0,5433.0,219.0,0.8236405105777174,1.0,4684.0,0.768321083063296,1.0,False,4452.0
P43121 (gene MCAM):  Cell surface glycoprotein MUC18,MCAM,12,0.6,11079872.940000001,18800363.37656892,False,11,0.5238095238095238,7897799.19047619,22867104.204200108,False,1.0,1.4029063885746311,0.48841874577544064,1.0,0.49137956432526236,0.6231580151752935,0.9261617318454114,3809.5,0.47340828524580086,0.6385611982576679,0.9015076194692995,4225.0,233.0,0.5396781688672433,0.9662537524468522,3310.5,0.5396781688672433,1.0,False,3310.5
O94888 (gene UBXN7):  UBX domain-containing protein 7,UBXN7,17,0.85,1082809.35,1370099.805397449,False,10,0.47619047619047616,743825.7142857143,1266703.6098456176,False,1.0,1.4557299232903658,0.5417427219709755,1.0,2.523021989537067,0.011635112511216478,0.7353250429481032,81.0,0.8027596829377103,0.4269788606251129,0.7895127045229086,3226.0,276.5,0.07899012853152293,0.8313399882895016,526.0,0.011635112511216478,1.0,False,81.0
P01742 (gene IGHV1-69):  Immunoglobulin heavy variable 1-69,IGHV1-69,16,0.8,16721551.0,17881672.606106203,False,18,0.8571428571428571,28936717.61904762,34190401.09920855,False,-1.0,0.5778661982377866,-0.7911926116513717,-1.0,-0.48606018331140793,0.6269244961543323,0.9261617318454114,3873.0,-1.3879634359178064,0.17302695972111654,0.7521420675979401,1183.0,177.0,0.39546913422203733,0.8832621422397634,2654.5,0.17302695972111654,1.0,False,1183.0
A0A0J9YY99 (gene ENSG00000282150):  Ig-like domain-containing protein,ENSG00000282150,19,0.95,56822973.0,62843318.71676751,False,19,0.9047619047619048,103556434.28571428,149157039.86741433,False,1.0,0.5487150401801565,-0.8658709745270916,-1.0,0.5559918921414085,0.5782163974443909,0.9261617318454114,3539.5,-1.2639244783219918,0.21375970745500403,0.7521420675979401,1532.0,180.0,0.4415645816532229,0.9199891716420217,2858.5,0.21375970745500403,1.0,False,1532.0
"O75380 (gene NDUFS6):  NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",NDUFS6,11,0.55,1395935.0,2111238.6604135972,False,11,0.5238095238095238,860544.9047619047,1685265.947734233,False,1.0,1.6221524202558664,0.6979093840533632,1.0,0.1681015923880811,0.866503356634087,1.0,4705.0,0.8773033008742033,0.3856944105775689,0.7727599160769522,2976.0,230.0,0.5920252239260856,0.9666747556239244,3638.0,0.3856944105775689,1.0,False,2976.0
Q8WZ42 (gene TTN):  Titin,TTN,20,1.0,498791.2899999999,715639.1597727375,False,20,0.9523809523809523,448864.2938095238,563174.3329347704,False,1.0,1.1112296007455462,0.15215693520949794,1.0,0.9880235200593546,0.32314112941828677,0.7680717044260962,2336.5,0.24272539792230227,0.8094901684410958,0.9763446977001635,4943.0,209.0,0.9895950717766093,1.0,5517.0,0.32314112941828677,1.0,False,2336.5
Q53GQ0 (gene HSD17B12):  Very-long-chain 3-oxoacyl-CoA reductase,HSD17B12,11,0.55,555655.0,1354523.7396653113,False,7,0.3333333333333333,182291.80952380953,475298.6383725719,False,1.0,3.048162182648017,1.6079396659143215,1.0,1.3973606360499662,0.1623051501507391,0.7353250429481032,1251.5,1.1592925908882075,0.25338579777444076,0.7521420675979401,1810.0,260.0,0.1548702541953605,0.8313399882895016,1062.5,0.1548702541953605,1.0,False,1062.5
O95793 (gene STAU1):  Double-stranded RNA-binding protein Staufen homolog 1,STAU1,12,0.6,348695.95,661718.035915863,False,12,0.5714285714285714,500418.0,766816.5522917894,False,1.0,0.6968093673674872,-0.5211640763412536,-1.0,0.1856172985273869,0.8527448870489162,1.0,4671.5,-0.6601081959417475,0.5130643803513997,0.8436995846682609,3628.0,201.0,0.8180739505920454,1.0,4666.0,0.5130643803513997,1.0,False,3628.0
P52948 (gene NUP98):  Nuclear pore complex protein Nup98-Nup96,NUP98,14,0.7,112449.78,177837.7755560066,False,14,0.6666666666666666,86097.41428571429,220555.19303461755,False,1.0,1.3060761572412536,0.3852390228191951,1.0,0.22926862533740316,0.8186601373942861,1.0,4588.5,0.409551710702673,0.6843756381094296,0.916906592625389,4453.0,256.0,0.22781524571205958,0.8541590255873036,1523.0,0.22781524571205958,1.0,False,1523.0
Q02978 (gene SLC25A11):  Mitochondrial 2-oxoglutarate/malate carrier protein,SLC25A11,11,0.55,997200.1,1491563.3737588522,False,12,0.5714285714285714,687468.7142857143,1388746.2679549404,False,-1.0,1.450538881663362,0.5365889674635923,1.0,-0.13820050246647964,0.8900819579976748,1.0,4816.0,0.6715070361591334,0.5058559091535251,0.8406089691431355,3589.0,229.5,0.6045297489674851,0.9694063355692148,3711.5,0.5058559091535251,1.0,False,3589.0
O00244 (gene ATOX1):  Copper transport protein ATOX1,ATOX1,15,0.75,36888108.5,40816271.161717266,False,15,0.7142857142857143,59840240.76190476,114325176.81744036,False,1.0,0.6164431832213305,-0.6979601654858687,-1.0,0.2579892276015444,0.7964152210114301,1.0,4538.0,-0.8269087959937096,0.41331962824044977,0.7832577223316929,3146.0,227.0,0.663898340823182,0.9797529566294783,4018.0,0.41331962824044977,1.0,False,3146.0
